# #1 
#  double data(52560,2)
9.331377537624383345e+06 2.000000000000000000e+00
9.331977549040125683e+06 2.000000000000000000e+00
9.332577560455868021e+06 2.000000000000000000e+00
9.333177571871610358e+06 2.000000000000000000e+00
9.333777583287352696e+06 2.000000000000000000e+00
9.334377594703095034e+06 2.000000000000000000e+00
9.334977606118837371e+06 2.000000000000000000e+00
9.335577617534579709e+06 2.000000000000000000e+00
9.336177628950322047e+06 2.000000000000000000e+00
9.336777640366064385e+06 2.000000000000000000e+00
9.337377651781806722e+06 2.000000000000000000e+00
9.337977663197549060e+06 2.000000000000000000e+00
9.338577674613291398e+06 2.000000000000000000e+00
9.339177686029033735e+06 1.000000000000000000e+00
9.339777697444776073e+06 1.000000000000000000e+00
9.340377708860518411e+06 1.000000000000000000e+00
9.340977720276260749e+06 1.000000000000000000e+00
9.341577731692003086e+06 3.000000000000000000e+00
9.342177743107745424e+06 3.000000000000000000e+00
9.342777754523487762e+06 3.000000000000000000e+00
9.343377765939230099e+06 3.000000000000000000e+00
9.343977777354972437e+06 3.000000000000000000e+00
9.344577788770714775e+06 3.000000000000000000e+00
9.345177800186457112e+06 3.000000000000000000e+00
9.345777811602199450e+06 3.000000000000000000e+00
9.346377823017941788e+06 3.000000000000000000e+00
9.346977834433684126e+06 3.000000000000000000e+00
9.347577845849426463e+06 3.000000000000000000e+00
9.348177857265168801e+06 3.000000000000000000e+00
9.348777868680911139e+06 3.000000000000000000e+00
9.349377880096653476e+06 3.000000000000000000e+00
9.349977891512395814e+06 3.000000000000000000e+00
9.350577902928136289e+06 3.000000000000000000e+00
9.351177914343878627e+06 3.000000000000000000e+00
9.351777925759620965e+06 3.000000000000000000e+00
9.352377937175363302e+06 3.000000000000000000e+00
9.352977948591105640e+06 3.000000000000000000e+00
9.353577960006847978e+06 3.000000000000000000e+00
9.354177971422590315e+06 3.000000000000000000e+00
9.354777982838332653e+06 3.000000000000000000e+00
9.355377994254074991e+06 3.000000000000000000e+00
9.355978005669817328e+06 3.000000000000000000e+00
9.356578017085559666e+06 3.000000000000000000e+00
9.357178028501302004e+06 3.000000000000000000e+00
9.357778039917044342e+06 3.000000000000000000e+00
9.358378051332786679e+06 3.000000000000000000e+00
9.358978062748529017e+06 3.000000000000000000e+00
9.359578074164271355e+06 3.000000000000000000e+00
9.360178085580013692e+06 3.000000000000000000e+00
9.360778096995756030e+06 3.000000000000000000e+00
9.361378108411498368e+06 3.000000000000000000e+00
9.361978119827240705e+06 3.000000000000000000e+00
9.362578131242983043e+06 3.000000000000000000e+00
9.363178142658725381e+06 3.000000000000000000e+00
9.363778154074467719e+06 3.000000000000000000e+00
9.364378165490210056e+06 3.000000000000000000e+00
9.364978176905952394e+06 3.000000000000000000e+00
9.365578188321694732e+06 3.000000000000000000e+00
9.366178199737437069e+06 3.000000000000000000e+00
9.366778211153179407e+06 3.000000000000000000e+00
9.367378222568921745e+06 3.000000000000000000e+00
9.367978233984664083e+06 3.000000000000000000e+00
9.368578245400406420e+06 3.000000000000000000e+00
9.369178256816148758e+06 3.000000000000000000e+00
9.369778268231891096e+06 3.000000000000000000e+00
9.370378279647633433e+06 3.000000000000000000e+00
9.370978291063375771e+06 3.000000000000000000e+00
9.371578302479118109e+06 3.000000000000000000e+00
9.372178313894860446e+06 3.000000000000000000e+00
9.372778325310602784e+06 3.000000000000000000e+00
9.373378336726345122e+06 3.000000000000000000e+00
9.373978348142087460e+06 3.000000000000000000e+00
9.374578359557829797e+06 3.000000000000000000e+00
9.375178370973572135e+06 3.000000000000000000e+00
9.375778382389314473e+06 3.000000000000000000e+00
9.376378393805056810e+06 3.000000000000000000e+00
9.376978405220799148e+06 3.000000000000000000e+00
9.377578416636541486e+06 3.000000000000000000e+00
9.378178428052283823e+06 3.000000000000000000e+00
9.378778439468026161e+06 3.000000000000000000e+00
9.379378450883768499e+06 3.000000000000000000e+00
9.379978462299510837e+06 3.000000000000000000e+00
9.380578473715253174e+06 3.000000000000000000e+00
9.381178485130995512e+06 3.000000000000000000e+00
9.381778496546737850e+06 3.000000000000000000e+00
9.382378507962480187e+06 3.000000000000000000e+00
9.382978519378222525e+06 3.000000000000000000e+00
9.383578530793964863e+06 3.000000000000000000e+00
9.384178542209707201e+06 3.000000000000000000e+00
9.384778553625449538e+06 3.000000000000000000e+00
9.385378565041191876e+06 3.000000000000000000e+00
9.385978576456934214e+06 1.000000000000000000e+00
9.386578587872676551e+06 1.000000000000000000e+00
9.387178599288418889e+06 1.000000000000000000e+00
9.387778610704161227e+06 1.000000000000000000e+00
9.388378622119903564e+06 1.000000000000000000e+00
9.388978633535645902e+06 1.000000000000000000e+00
9.389578644951386377e+06 1.000000000000000000e+00
9.390178656367128715e+06 1.000000000000000000e+00
9.390778667782871053e+06 1.000000000000000000e+00
9.391378679198613390e+06 1.000000000000000000e+00
9.391978690614355728e+06 1.000000000000000000e+00
9.392578702030098066e+06 1.000000000000000000e+00
9.393178713445840403e+06 1.000000000000000000e+00
9.393778724861582741e+06 1.000000000000000000e+00
9.394378736277325079e+06 1.000000000000000000e+00
9.394978747693067417e+06 1.000000000000000000e+00
9.395578759108809754e+06 1.000000000000000000e+00
9.396178770524552092e+06 1.000000000000000000e+00
9.396778781940294430e+06 1.000000000000000000e+00
9.397378793356036767e+06 1.000000000000000000e+00
9.397978804771779105e+06 1.000000000000000000e+00
9.398578816187521443e+06 1.000000000000000000e+00
9.399178827603263780e+06 1.000000000000000000e+00
9.399778839019006118e+06 2.000000000000000000e+00
9.400378850434748456e+06 2.000000000000000000e+00
9.400978861850490794e+06 2.000000000000000000e+00
9.401578873266233131e+06 2.000000000000000000e+00
9.402178884681975469e+06 2.000000000000000000e+00
9.402778896097717807e+06 2.000000000000000000e+00
9.403378907513460144e+06 2.000000000000000000e+00
9.403978918929202482e+06 2.000000000000000000e+00
9.404578930344944820e+06 2.000000000000000000e+00
9.405178941760687158e+06 2.000000000000000000e+00
9.405778953176429495e+06 2.000000000000000000e+00
9.406378964592171833e+06 2.000000000000000000e+00
9.406978976007914171e+06 2.000000000000000000e+00
9.407578987423656508e+06 2.000000000000000000e+00
9.408178998839398846e+06 2.000000000000000000e+00
9.408779010255141184e+06 2.000000000000000000e+00
9.409379021670883521e+06 2.000000000000000000e+00
9.409979033086625859e+06 2.000000000000000000e+00
9.410579044502368197e+06 2.000000000000000000e+00
9.411179055918110535e+06 2.000000000000000000e+00
9.411779067333852872e+06 2.000000000000000000e+00
9.412379078749595210e+06 2.000000000000000000e+00
9.412979090165337548e+06 2.000000000000000000e+00
9.413579101581079885e+06 2.000000000000000000e+00
9.414179112996822223e+06 2.000000000000000000e+00
9.414779124412564561e+06 2.000000000000000000e+00
9.415379135828306898e+06 2.000000000000000000e+00
9.415979147244049236e+06 2.000000000000000000e+00
9.416579158659791574e+06 2.000000000000000000e+00
9.417179170075533912e+06 2.000000000000000000e+00
9.417779181491276249e+06 2.000000000000000000e+00
9.418379192907018587e+06 2.000000000000000000e+00
9.418979204322760925e+06 2.000000000000000000e+00
9.419579215738503262e+06 2.000000000000000000e+00
9.420179227154245600e+06 2.000000000000000000e+00
9.420779238569987938e+06 2.000000000000000000e+00
9.421379249985730276e+06 2.000000000000000000e+00
9.421979261401472613e+06 2.000000000000000000e+00
9.422579272817214951e+06 2.000000000000000000e+00
9.423179284232957289e+06 2.000000000000000000e+00
9.423779295648699626e+06 2.000000000000000000e+00
9.424379307064441964e+06 2.000000000000000000e+00
9.424979318480184302e+06 1.000000000000000000e+00
9.425579329895926639e+06 1.000000000000000000e+00
9.426179341311668977e+06 1.000000000000000000e+00
9.426779352727411315e+06 1.000000000000000000e+00
9.427379364143151790e+06 3.000000000000000000e+00
9.427979375558894128e+06 3.000000000000000000e+00
9.428579386974636465e+06 3.000000000000000000e+00
9.429179398390378803e+06 3.000000000000000000e+00
9.429779409806121141e+06 3.000000000000000000e+00
9.430379421221863478e+06 3.000000000000000000e+00
9.430979432637605816e+06 3.000000000000000000e+00
9.431579444053348154e+06 3.000000000000000000e+00
9.432179455469090492e+06 3.000000000000000000e+00
9.432779466884832829e+06 3.000000000000000000e+00
9.433379478300575167e+06 3.000000000000000000e+00
9.433979489716317505e+06 3.000000000000000000e+00
9.434579501132059842e+06 3.000000000000000000e+00
9.435179512547802180e+06 3.000000000000000000e+00
9.435779523963544518e+06 3.000000000000000000e+00
9.436379535379286855e+06 3.000000000000000000e+00
9.436979546795029193e+06 3.000000000000000000e+00
9.437579558210771531e+06 3.000000000000000000e+00
9.438179569626513869e+06 3.000000000000000000e+00
9.438779581042256206e+06 3.000000000000000000e+00
9.439379592457998544e+06 3.000000000000000000e+00
9.439979603873740882e+06 3.000000000000000000e+00
9.440579615289483219e+06 3.000000000000000000e+00
9.441179626705225557e+06 3.000000000000000000e+00
9.441779638120967895e+06 3.000000000000000000e+00
9.442379649536710232e+06 3.000000000000000000e+00
9.442979660952452570e+06 3.000000000000000000e+00
9.443579672368194908e+06 3.000000000000000000e+00
9.444179683783937246e+06 3.000000000000000000e+00
9.444779695199679583e+06 3.000000000000000000e+00
9.445379706615421921e+06 3.000000000000000000e+00
9.445979718031164259e+06 3.000000000000000000e+00
9.446579729446906596e+06 3.000000000000000000e+00
9.447179740862648934e+06 3.000000000000000000e+00
9.447779752278391272e+06 3.000000000000000000e+00
9.448379763694133610e+06 3.000000000000000000e+00
9.448979775109875947e+06 3.000000000000000000e+00
9.449579786525618285e+06 3.000000000000000000e+00
9.450179797941360623e+06 3.000000000000000000e+00
9.450779809357102960e+06 3.000000000000000000e+00
9.451379820772845298e+06 3.000000000000000000e+00
9.451979832188587636e+06 3.000000000000000000e+00
9.452579843604329973e+06 3.000000000000000000e+00
9.453179855020072311e+06 3.000000000000000000e+00
9.453779866435814649e+06 3.000000000000000000e+00
9.454379877851556987e+06 3.000000000000000000e+00
9.454979889267299324e+06 3.000000000000000000e+00
9.455579900683041662e+06 3.000000000000000000e+00
9.456179912098784000e+06 3.000000000000000000e+00
9.456779923514526337e+06 3.000000000000000000e+00
9.457379934930268675e+06 3.000000000000000000e+00
9.457979946346011013e+06 3.000000000000000000e+00
9.458579957761753350e+06 3.000000000000000000e+00
9.459179969177495688e+06 3.000000000000000000e+00
9.459779980593238026e+06 3.000000000000000000e+00
9.460379992008980364e+06 1.000000000000000000e+00
9.460980003424722701e+06 1.000000000000000000e+00
9.461580014840465039e+06 1.000000000000000000e+00
9.462180026256207377e+06 1.000000000000000000e+00
9.462780037671949714e+06 1.000000000000000000e+00
9.463380049087692052e+06 1.000000000000000000e+00
9.463980060503434390e+06 1.000000000000000000e+00
9.464580071919176728e+06 1.000000000000000000e+00
9.465180083334919065e+06 1.000000000000000000e+00
9.465780094750661403e+06 1.000000000000000000e+00
9.466380106166401878e+06 1.000000000000000000e+00
9.466980117582144216e+06 1.000000000000000000e+00
9.467580128997886553e+06 1.000000000000000000e+00
9.468180140413628891e+06 1.000000000000000000e+00
9.468780151829371229e+06 1.000000000000000000e+00
9.469380163245113567e+06 1.000000000000000000e+00
9.469980174660855904e+06 1.000000000000000000e+00
9.470580186076598242e+06 1.000000000000000000e+00
9.471180197492340580e+06 1.000000000000000000e+00
9.471780208908082917e+06 3.000000000000000000e+00
9.472380220323825255e+06 3.000000000000000000e+00
9.472980231739567593e+06 3.000000000000000000e+00
9.473580243155309930e+06 3.000000000000000000e+00
9.474180254571052268e+06 3.000000000000000000e+00
9.474780265986794606e+06 3.000000000000000000e+00
9.475380277402536944e+06 3.000000000000000000e+00
9.475980288818279281e+06 3.000000000000000000e+00
9.476580300234021619e+06 3.000000000000000000e+00
9.477180311649763957e+06 3.000000000000000000e+00
9.477780323065506294e+06 3.000000000000000000e+00
9.478380334481248632e+06 3.000000000000000000e+00
9.478980345896990970e+06 3.000000000000000000e+00
9.479580357312733307e+06 3.000000000000000000e+00
9.480180368728475645e+06 3.000000000000000000e+00
9.480780380144217983e+06 3.000000000000000000e+00
9.481380391559960321e+06 3.000000000000000000e+00
9.481980402975702658e+06 3.000000000000000000e+00
9.482580414391444996e+06 3.000000000000000000e+00
9.483180425807187334e+06 3.000000000000000000e+00
9.483780437222929671e+06 3.000000000000000000e+00
9.484380448638672009e+06 3.000000000000000000e+00
9.484980460054414347e+06 1.000000000000000000e+00
9.485580471470156685e+06 1.000000000000000000e+00
9.486180482885899022e+06 1.000000000000000000e+00
9.486780494301641360e+06 1.000000000000000000e+00
9.487380505717383698e+06 1.000000000000000000e+00
9.487980517133126035e+06 1.000000000000000000e+00
9.488580528548868373e+06 2.000000000000000000e+00
9.489180539964610711e+06 2.000000000000000000e+00
9.489780551380353048e+06 2.000000000000000000e+00
9.490380562796095386e+06 2.000000000000000000e+00
9.490980574211837724e+06 2.000000000000000000e+00
9.491580585627580062e+06 2.000000000000000000e+00
9.492180597043322399e+06 2.000000000000000000e+00
9.492780608459064737e+06 2.000000000000000000e+00
9.493380619874807075e+06 2.000000000000000000e+00
9.493980631290549412e+06 2.000000000000000000e+00
9.494580642706291750e+06 2.000000000000000000e+00
9.495180654122034088e+06 2.000000000000000000e+00
9.495780665537776425e+06 2.000000000000000000e+00
9.496380676953518763e+06 2.000000000000000000e+00
9.496980688369261101e+06 2.000000000000000000e+00
9.497580699785003439e+06 2.000000000000000000e+00
9.498180711200745776e+06 2.000000000000000000e+00
9.498780722616488114e+06 2.000000000000000000e+00
9.499380734032230452e+06 2.000000000000000000e+00
9.499980745447972789e+06 2.000000000000000000e+00
9.500580756863715127e+06 2.000000000000000000e+00
9.501180768279457465e+06 2.000000000000000000e+00
9.501780779695199803e+06 2.000000000000000000e+00
9.502380791110942140e+06 2.000000000000000000e+00
9.502980802526684478e+06 2.000000000000000000e+00
9.503580813942426816e+06 2.000000000000000000e+00
9.504180825358167291e+06 2.000000000000000000e+00
9.504780836773909628e+06 2.000000000000000000e+00
9.505380848189651966e+06 2.000000000000000000e+00
9.505980859605394304e+06 2.000000000000000000e+00
9.506580871021136642e+06 2.000000000000000000e+00
9.507180882436878979e+06 2.000000000000000000e+00
9.507780893852621317e+06 2.000000000000000000e+00
9.508380905268363655e+06 2.000000000000000000e+00
9.508980916684105992e+06 2.000000000000000000e+00
9.509580928099848330e+06 2.000000000000000000e+00
9.510180939515590668e+06 2.000000000000000000e+00
9.510780950931333005e+06 2.000000000000000000e+00
9.511380962347075343e+06 2.000000000000000000e+00
9.511980973762817681e+06 2.000000000000000000e+00
9.512580985178560019e+06 2.000000000000000000e+00
9.513180996594302356e+06 2.000000000000000000e+00
9.513781008010044694e+06 1.000000000000000000e+00
9.514381019425787032e+06 1.000000000000000000e+00
9.514981030841529369e+06 1.000000000000000000e+00
9.515581042257271707e+06 1.000000000000000000e+00
9.516181053673014045e+06 1.000000000000000000e+00
9.516781065088756382e+06 3.000000000000000000e+00
9.517381076504498720e+06 3.000000000000000000e+00
9.517981087920241058e+06 3.000000000000000000e+00
9.518581099335983396e+06 3.000000000000000000e+00
9.519181110751725733e+06 3.000000000000000000e+00
9.519781122167468071e+06 3.000000000000000000e+00
9.520381133583210409e+06 3.000000000000000000e+00
9.520981144998952746e+06 3.000000000000000000e+00
9.521581156414695084e+06 3.000000000000000000e+00
9.522181167830437422e+06 3.000000000000000000e+00
9.522781179246179760e+06 3.000000000000000000e+00
9.523381190661922097e+06 3.000000000000000000e+00
9.523981202077664435e+06 3.000000000000000000e+00
9.524581213493406773e+06 3.000000000000000000e+00
9.525181224909149110e+06 3.000000000000000000e+00
9.525781236324891448e+06 3.000000000000000000e+00
9.526381247740633786e+06 3.000000000000000000e+00
9.526981259156376123e+06 3.000000000000000000e+00
9.527581270572118461e+06 3.000000000000000000e+00
9.528181281987860799e+06 3.000000000000000000e+00
9.528781293403603137e+06 3.000000000000000000e+00
9.529381304819345474e+06 1.000000000000000000e+00
9.529981316235087812e+06 1.000000000000000000e+00
9.530581327650830150e+06 1.000000000000000000e+00
9.531181339066572487e+06 3.000000000000000000e+00
9.531781350482314825e+06 3.000000000000000000e+00
9.532381361898057163e+06 3.000000000000000000e+00
9.532981373313799500e+06 3.000000000000000000e+00
9.533581384729541838e+06 3.000000000000000000e+00
9.534181396145284176e+06 3.000000000000000000e+00
9.534781407561026514e+06 3.000000000000000000e+00
9.535381418976768851e+06 3.000000000000000000e+00
9.535981430392511189e+06 3.000000000000000000e+00
9.536581441808253527e+06 3.000000000000000000e+00
9.537181453223995864e+06 3.000000000000000000e+00
9.537781464639738202e+06 3.000000000000000000e+00
9.538381476055480540e+06 3.000000000000000000e+00
9.538981487471222878e+06 1.000000000000000000e+00
9.539581498886965215e+06 1.000000000000000000e+00
9.540181510302707553e+06 1.000000000000000000e+00
9.540781521718449891e+06 1.000000000000000000e+00
9.541381533134192228e+06 1.000000000000000000e+00
9.541981544549934566e+06 1.000000000000000000e+00
9.542581555965676904e+06 1.000000000000000000e+00
9.543181567381417379e+06 3.000000000000000000e+00
9.543781578797159716e+06 3.000000000000000000e+00
9.544381590212902054e+06 3.000000000000000000e+00
9.544981601628644392e+06 3.000000000000000000e+00
9.545581613044386730e+06 3.000000000000000000e+00
9.546181624460129067e+06 3.000000000000000000e+00
9.546781635875871405e+06 3.000000000000000000e+00
9.547381647291613743e+06 3.000000000000000000e+00
9.547981658707356080e+06 3.000000000000000000e+00
9.548581670123098418e+06 1.000000000000000000e+00
9.549181681538840756e+06 1.000000000000000000e+00
9.549781692954583094e+06 1.000000000000000000e+00
9.550381704370325431e+06 1.000000000000000000e+00
9.550981715786067769e+06 1.000000000000000000e+00
9.551581727201810107e+06 1.000000000000000000e+00
9.552181738617552444e+06 1.000000000000000000e+00
9.552781750033294782e+06 1.000000000000000000e+00
9.553381761449037120e+06 1.000000000000000000e+00
9.553981772864779457e+06 1.000000000000000000e+00
9.554581784280521795e+06 1.000000000000000000e+00
9.555181795696264133e+06 1.000000000000000000e+00
9.555781807112006471e+06 1.000000000000000000e+00
9.556381818527748808e+06 1.000000000000000000e+00
9.556981829943491146e+06 1.000000000000000000e+00
9.557581841359233484e+06 1.000000000000000000e+00
9.558181852774975821e+06 1.000000000000000000e+00
9.558781864190718159e+06 1.000000000000000000e+00
9.559381875606460497e+06 1.000000000000000000e+00
9.559981887022202834e+06 1.000000000000000000e+00
9.560581898437945172e+06 1.000000000000000000e+00
9.561181909853687510e+06 1.000000000000000000e+00
9.561781921269429848e+06 1.000000000000000000e+00
9.562381932685172185e+06 1.000000000000000000e+00
9.562981944100914523e+06 1.000000000000000000e+00
9.563581955516656861e+06 1.000000000000000000e+00
9.564181966932399198e+06 1.000000000000000000e+00
9.564781978348141536e+06 1.000000000000000000e+00
9.565381989763883874e+06 1.000000000000000000e+00
9.565982001179626212e+06 1.000000000000000000e+00
9.566582012595368549e+06 1.000000000000000000e+00
9.567182024011110887e+06 1.000000000000000000e+00
9.567782035426853225e+06 1.000000000000000000e+00
9.568382046842595562e+06 1.000000000000000000e+00
9.568982058258337900e+06 1.000000000000000000e+00
9.569582069674080238e+06 1.000000000000000000e+00
9.570182081089822575e+06 1.000000000000000000e+00
9.570782092505564913e+06 1.000000000000000000e+00
9.571382103921307251e+06 1.000000000000000000e+00
9.571982115337049589e+06 1.000000000000000000e+00
9.572582126752791926e+06 1.000000000000000000e+00
9.573182138168534264e+06 1.000000000000000000e+00
9.573782149584276602e+06 1.000000000000000000e+00
9.574382161000018939e+06 2.000000000000000000e+00
9.574982172415761277e+06 2.000000000000000000e+00
9.575582183831503615e+06 2.000000000000000000e+00
9.576182195247245952e+06 2.000000000000000000e+00
9.576782206662988290e+06 2.000000000000000000e+00
9.577382218078730628e+06 2.000000000000000000e+00
9.577982229494472966e+06 2.000000000000000000e+00
9.578582240910215303e+06 2.000000000000000000e+00
9.579182252325957641e+06 2.000000000000000000e+00
9.579782263741699979e+06 2.000000000000000000e+00
9.580382275157442316e+06 2.000000000000000000e+00
9.580982286573182791e+06 2.000000000000000000e+00
9.581582297988925129e+06 2.000000000000000000e+00
9.582182309404667467e+06 2.000000000000000000e+00
9.582782320820409805e+06 2.000000000000000000e+00
9.583382332236152142e+06 2.000000000000000000e+00
9.583982343651894480e+06 2.000000000000000000e+00
9.584582355067636818e+06 2.000000000000000000e+00
9.585182366483379155e+06 2.000000000000000000e+00
9.585782377899121493e+06 2.000000000000000000e+00
9.586382389314863831e+06 2.000000000000000000e+00
9.586982400730606169e+06 2.000000000000000000e+00
9.587582412146348506e+06 2.000000000000000000e+00
9.588182423562090844e+06 2.000000000000000000e+00
9.588782434977833182e+06 2.000000000000000000e+00
9.589382446393575519e+06 2.000000000000000000e+00
9.589982457809317857e+06 2.000000000000000000e+00
9.590582469225060195e+06 2.000000000000000000e+00
9.591182480640802532e+06 2.000000000000000000e+00
9.591782492056544870e+06 2.000000000000000000e+00
9.592382503472287208e+06 2.000000000000000000e+00
9.592982514888029546e+06 2.000000000000000000e+00
9.593582526303771883e+06 2.000000000000000000e+00
9.594182537719514221e+06 2.000000000000000000e+00
9.594782549135256559e+06 2.000000000000000000e+00
9.595382560550998896e+06 2.000000000000000000e+00
9.595982571966741234e+06 2.000000000000000000e+00
9.596582583382483572e+06 2.000000000000000000e+00
9.597182594798225909e+06 2.000000000000000000e+00
9.597782606213968247e+06 2.000000000000000000e+00
9.598382617629710585e+06 1.000000000000000000e+00
9.598982629045452923e+06 1.000000000000000000e+00
9.599582640461195260e+06 1.000000000000000000e+00
9.600182651876937598e+06 1.000000000000000000e+00
9.600782663292679936e+06 3.000000000000000000e+00
9.601382674708422273e+06 3.000000000000000000e+00
9.601982686124164611e+06 3.000000000000000000e+00
9.602582697539906949e+06 3.000000000000000000e+00
9.603182708955649287e+06 3.000000000000000000e+00
9.603782720371391624e+06 3.000000000000000000e+00
9.604382731787133962e+06 3.000000000000000000e+00
9.604982743202876300e+06 3.000000000000000000e+00
9.605582754618618637e+06 3.000000000000000000e+00
9.606182766034360975e+06 3.000000000000000000e+00
9.606782777450103313e+06 3.000000000000000000e+00
9.607382788865845650e+06 3.000000000000000000e+00
9.607982800281587988e+06 3.000000000000000000e+00
9.608582811697330326e+06 3.000000000000000000e+00
9.609182823113072664e+06 3.000000000000000000e+00
9.609782834528815001e+06 3.000000000000000000e+00
9.610382845944557339e+06 3.000000000000000000e+00
9.610982857360299677e+06 3.000000000000000000e+00
9.611582868776042014e+06 3.000000000000000000e+00
9.612182880191784352e+06 3.000000000000000000e+00
9.612782891607526690e+06 3.000000000000000000e+00
9.613382903023269027e+06 3.000000000000000000e+00
9.613982914439011365e+06 3.000000000000000000e+00
9.614582925854753703e+06 3.000000000000000000e+00
9.615182937270496041e+06 3.000000000000000000e+00
9.615782948686238378e+06 3.000000000000000000e+00
9.616382960101980716e+06 3.000000000000000000e+00
9.616982971517723054e+06 3.000000000000000000e+00
9.617582982933465391e+06 3.000000000000000000e+00
9.618182994349207729e+06 3.000000000000000000e+00
9.618783005764950067e+06 3.000000000000000000e+00
9.619383017180692405e+06 3.000000000000000000e+00
9.619983028596432880e+06 3.000000000000000000e+00
9.620583040012175217e+06 3.000000000000000000e+00
9.621183051427917555e+06 3.000000000000000000e+00
9.621783062843659893e+06 3.000000000000000000e+00
9.622383074259402230e+06 3.000000000000000000e+00
9.622983085675144568e+06 3.000000000000000000e+00
9.623583097090886906e+06 3.000000000000000000e+00
9.624183108506629243e+06 3.000000000000000000e+00
9.624783119922371581e+06 3.000000000000000000e+00
9.625383131338113919e+06 3.000000000000000000e+00
9.625983142753856257e+06 3.000000000000000000e+00
9.626583154169598594e+06 3.000000000000000000e+00
9.627183165585340932e+06 3.000000000000000000e+00
9.627783177001083270e+06 3.000000000000000000e+00
9.628383188416825607e+06 3.000000000000000000e+00
9.628983199832567945e+06 3.000000000000000000e+00
9.629583211248310283e+06 3.000000000000000000e+00
9.630183222664052621e+06 3.000000000000000000e+00
9.630783234079794958e+06 3.000000000000000000e+00
9.631383245495537296e+06 3.000000000000000000e+00
9.631983256911279634e+06 3.000000000000000000e+00
9.632583268327021971e+06 3.000000000000000000e+00
9.633183279742764309e+06 3.000000000000000000e+00
9.633783291158506647e+06 3.000000000000000000e+00
9.634383302574248984e+06 3.000000000000000000e+00
9.634983313989991322e+06 3.000000000000000000e+00
9.635583325405733660e+06 3.000000000000000000e+00
9.636183336821475998e+06 3.000000000000000000e+00
9.636783348237218335e+06 3.000000000000000000e+00
9.637383359652960673e+06 3.000000000000000000e+00
9.637983371068703011e+06 3.000000000000000000e+00
9.638583382484445348e+06 3.000000000000000000e+00
9.639183393900187686e+06 3.000000000000000000e+00
9.639783405315930024e+06 3.000000000000000000e+00
9.640383416731672361e+06 3.000000000000000000e+00
9.640983428147414699e+06 3.000000000000000000e+00
9.641583439563157037e+06 3.000000000000000000e+00
9.642183450978899375e+06 3.000000000000000000e+00
9.642783462394641712e+06 3.000000000000000000e+00
9.643383473810384050e+06 3.000000000000000000e+00
9.643983485226126388e+06 3.000000000000000000e+00
9.644583496641868725e+06 3.000000000000000000e+00
9.645183508057611063e+06 1.000000000000000000e+00
9.645783519473353401e+06 1.000000000000000000e+00
9.646383530889095739e+06 1.000000000000000000e+00
9.646983542304838076e+06 1.000000000000000000e+00
9.647583553720580414e+06 1.000000000000000000e+00
9.648183565136322752e+06 1.000000000000000000e+00
9.648783576552065089e+06 1.000000000000000000e+00
9.649383587967807427e+06 1.000000000000000000e+00
9.649983599383549765e+06 1.000000000000000000e+00
9.650583610799292102e+06 1.000000000000000000e+00
9.651183622215034440e+06 1.000000000000000000e+00
9.651783633630776778e+06 1.000000000000000000e+00
9.652383645046519116e+06 1.000000000000000000e+00
9.652983656462261453e+06 1.000000000000000000e+00
9.653583667878003791e+06 1.000000000000000000e+00
9.654183679293746129e+06 1.000000000000000000e+00
9.654783690709488466e+06 1.000000000000000000e+00
9.655383702125230804e+06 1.000000000000000000e+00
9.655983713540973142e+06 1.000000000000000000e+00
9.656583724956715479e+06 1.000000000000000000e+00
9.657183736372457817e+06 1.000000000000000000e+00
9.657783747788198292e+06 1.000000000000000000e+00
9.658383759203940630e+06 1.000000000000000000e+00
9.658983770619682968e+06 2.000000000000000000e+00
9.659583782035425305e+06 2.000000000000000000e+00
9.660183793451167643e+06 2.000000000000000000e+00
9.660783804866909981e+06 2.000000000000000000e+00
9.661383816282652318e+06 2.000000000000000000e+00
9.661983827698394656e+06 2.000000000000000000e+00
9.662583839114136994e+06 2.000000000000000000e+00
9.663183850529879332e+06 2.000000000000000000e+00
9.663783861945621669e+06 2.000000000000000000e+00
9.664383873361364007e+06 2.000000000000000000e+00
9.664983884777106345e+06 2.000000000000000000e+00
9.665583896192848682e+06 2.000000000000000000e+00
9.666183907608591020e+06 2.000000000000000000e+00
9.666783919024333358e+06 2.000000000000000000e+00
9.667383930440075696e+06 2.000000000000000000e+00
9.667983941855818033e+06 2.000000000000000000e+00
9.668583953271560371e+06 2.000000000000000000e+00
9.669183964687302709e+06 2.000000000000000000e+00
9.669783976103045046e+06 2.000000000000000000e+00
9.670383987518787384e+06 2.000000000000000000e+00
9.670983998934529722e+06 2.000000000000000000e+00
9.671584010350272059e+06 2.000000000000000000e+00
9.672184021766014397e+06 2.000000000000000000e+00
9.672784033181756735e+06 2.000000000000000000e+00
9.673384044597499073e+06 2.000000000000000000e+00
9.673984056013241410e+06 2.000000000000000000e+00
9.674584067428983748e+06 2.000000000000000000e+00
9.675184078844726086e+06 2.000000000000000000e+00
9.675784090260468423e+06 2.000000000000000000e+00
9.676384101676210761e+06 2.000000000000000000e+00
9.676984113091953099e+06 2.000000000000000000e+00
9.677584124507695436e+06 2.000000000000000000e+00
9.678184135923437774e+06 2.000000000000000000e+00
9.678784147339180112e+06 2.000000000000000000e+00
9.679384158754922450e+06 2.000000000000000000e+00
9.679984170170664787e+06 2.000000000000000000e+00
